0,1
CIRP1,1.71E-06
5282330,1.31E-08
11977753,1.21E-08
16678941,1.21E-08
5287936,1.19E-08
25141092,1.18E-08
44129648,1.17E-08
46215462,1.17E-08
9917862,1.16E-08
15991573,1.16E-08
16118392,1.16E-08
25066467,1.16E-08
25154249,1.16E-08
53472683,1.16E-08
135565709,1.16E-08
11790,1.15E-08
60164,1.15E-08
107715,1.15E-08
148201,1.15E-08
6450806,1.15E-08
